-22.365952437914;-48.805958260226
-0.416470770918053;-42.4819396214941
17.8902738857503;-47.6902769914317
4.13188921945724;-48.0452652592423
-28.8026471151051;-44.4417042166189
1.40210946621472;-43.9349918784271
-15.7711709876411;-48.0589664811543
-24.6876587042062;-45.9041792461202
10.8642971333416;-48.3239130062628
3.27679223999232;-41.8119426964838
12.5402124051658;-49.96829044538
-3.51414046879585;-48.3052166264063
12.4057202145484;-48.2870115844007
13.902466634243;-45.3915328697262
9.33367044633891;-42.7557098692077
11.0294671734001;-40.2746042005134
4.63039718318284;-44.6601678173338
-23.03504769366;-42.9523114128748
23.3402598618252;-47.4691241083057
12.4862601340219;-47.7948669706447
18.2763724533265;-49.5351512495126
-0.514634312370156;-45.9158022030796
-25.6883445082644;-49.7354994945859
22.54603142503;-48.4471369713764
11.4735070716001;-42.8388661531912
-28.7628184066912;-40.6993852605575
-10.9849373628315;-48.9981692000284
5.89356974507383;-48.7593682942723
10.6783909074396;-46.7641951687467
-27.2973579435131;-43.7312761013076
-0.0441285828333946;-48.9198189270309
2.39473799820744;-47.0447313166432
22.3203075268866;-44.4917108884508
-28.2403484537454;-42.9683606806064
-25.3187511932658;-46.1622983711596
1.23466466145341;-45.720159702804
-2.42973817159875;-46.6590009893565
-29.1480286322292;-43.3748133496264
0.704891640089865;-49.6698878750531
-24.1429552501733;-43.196880469656
-12.268100931434;-44.2357852562497
16.1772957100427;-40.6055221057523
12.2285591914452;-42.4623702105425
9.33731215975122;-45.2300979361078
26.1454233509234;-40.0798063213377
-28.3922593846881;-44.3457615209491
-17.5173867063212;-49.1876805430221
13.274926758965;-43.0341189974147
0.394354504716745;-48.0410410687519
2.18487925463583;-44.7896798629266
29.82735148623;-48.273967415222
-25.3640706349928;-46.9254504502404
-18.2678615806009;-44.0736433649779
-1.76657339174606;-40.1718219044487
-24.840986567941;-40.6429250261946
6.73889859427646;-43.5503803070404
-16.442215762307;-46.3526791875962
-10.1195556764116;-40.7715695075558
-9.69620927222828;-43.9953548945465
5.50305290869579;-48.8175785349764
23.7124225095438;-44.4766268061831
16.0444125654383;-49.1399855442066
-8.58153084226955;-40.4484610354753
-16.8035715105029;-46.217275818911
6.77106730489576;-46.8238857746235
-20.6432346024752;-46.8414769912332
-0.204206504954122;-44.2341460121023
10.9913656958339;-48.7707160733504
-0.0506409025055561;-45.3783335980858
14.6347289460873;-48.888263436448
-13.007647871509;-43.2719594022594
-6.53960104870591;-49.9995044153181
-7.21773652230284;-46.181662923741
-9.63235336338745;-41.5668852634574
